"ASV_ID","Domain","Phylum","Class","Order","Family","Genus","Species","Confidence","Unique.ID"
"36fd6f6ca7c0b6739dd405bdc5f57312","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","","",1,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_"
"37135e669899e24c2d3fd96a382f0976","Bacteria","Proteobacteria","Alphaproteobacteria","","","","",0.99999407,"Bacteria_Proteobacteria_Alphaproteobacteria___"
"37240280aebf28031815d85b32d3de71","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75_clade","",0.999999889,"Bacteria_Proteobacteria_Alphaproteobacteria_Thalassobaculales_Nisaeaceae_OM75_clade"
"37253c5a08ad2c376bb84fe2d28cb6f0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999999997,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"372e8237ed1f732be1f3859f7ec74cb2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","",0.99998806,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Magnetospiraceae_uncultured"
"372f55eca5f2dc6161829450e686962e","Bacteria","Bacteroidota","Bacteroidia","","","","",0.999999913,"Bacteria_Bacteroidota_Bacteroidia___"
"372fa383bc3e7984e3ce1c85fe90fdfe","Bacteria","Planctomycetota","BD7-11","BD7-11","BD7-11","BD7-11","uncultured_bacterium",0.999534234,"Bacteria_Planctomycetota_BD7-11_BD7-11_BD7-11_BD7-11"
"373338fcb026e7e6f18f0af76dd21d05","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales","uncultured_bacterium",0.999999811,"Archaea_Nanoarchaeota_Nanoarchaeia_Woesearchaeales_Woesearchaeales_Woesearchaeales"
"3741e3f2f868cf45a41838b7cc20a4bf","Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_sediment",0.999904173,"Bacteria_Acidobacteriota_Subgroup_22_Subgroup_22_Subgroup_22_Subgroup_22"
"3748d85c8d9af12836ad5719218b76cf","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","",0.99990531,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_uncultured"
"374e3ec2cd2e494a3e0c57e7128f54a3","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","",0.999999998,"Bacteria_Proteobacteria_Gammaproteobacteria_SAR86_clade_SAR86_clade_SAR86_clade"
"3753269605d1f74051d218507762fa38","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","uncultured_proteobacterium",0.999788876,"Bacteria_Proteobacteria_Alphaproteobacteria_Puniceispirillales_SAR116_clade_SAR116_clade"
"3762e01bae0364f9e5d5148f2024b39f","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","",0.999999392,"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Colwelliaceae_Colwellia"
"376869f8a58ef083fbc4a513bc0846d9","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured","Arcobacter_sp.",0.952864475,"Bacteria_Campilobacterota_Campylobacteria_Campylobacterales_Arcobacteraceae_uncultured"
"376d4e3092ba8aef20516528145e5fe2","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","","",0.997369006,"Bacteria_Desulfobacterota_Desulfobacteria_Desulfobacterales_Desulfosarcinaceae_"
"377053d207159c7a1bb36cce4003cbc5","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4_marine_group","",0.9999999,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS4_marine_group"
"377554bfa41803dd2b337bac775dcfaf","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Spirochaeta_psychrophila",0.999543754,"Bacteria_Spirochaetota_Spirochaetia_Spirochaetales_Spirochaetaceae_Spirochaeta_2"
"377f08c72694c17bfb5ebda3b35bae6b","Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085","uncultured_Chloroflexus",0.903499754,"Bacteria_Chloroflexi_Dehalococcoidia_S085_S085_S085"
"378214fa240475e19178d963d84a7c4c","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","FS140-16B-02_marine_group","",0.999805974,"Bacteria_Planctomycetota_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_FS140-16B-02_marine_group"
"378d80b1b8da773016804310921c89f5","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","",0.999982942,"Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_Nitrospina"
"3798b0a18cb6d9db0268de84b14061a8","Bacteria","","","","","","",0.994315062,"Bacteria_____"
"379f0e60b69a239eb746ec87aa5a4815","Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2","",0.999997433,"Bacteria_WPS-2_WPS-2_WPS-2_WPS-2_WPS-2"
"379f6f2564641f9b5604dab79900a3c0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999999407,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"37a5c0e1752e487a4af077306511ee68","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured_Alphaproteobacteria",0.924590249,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Magnetospiraceae_uncultured"
"37af07ffffa97cb14ae9e7cf97171fff","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","",0.999999975,"Bacteria_Proteobacteria_Gammaproteobacteria_Gammaproteobacteria_Incertae_Sedis_Unknown_Family_uncultured"
"37bb38eac52d057d2cb19ed11bd51cfd","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","uncultured","uncultured","uncultured_Desulfobacteraceae",0.998809373,"Bacteria_Desulfobacterota_Desulfobacteria_Desulfobacterales_uncultured_uncultured"
"37be75915d5ebd8b2f8538e9fbd13dd7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","Magnetospira","uncultured_marine",0.999426442,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Magnetospiraceae_Magnetospira"
"37c3014365ba28e35ecdd97864961cf8","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","uncultured_deep-sea",0.999200331,"Bacteria_Myxococcota_Polyangia_Haliangiales_Haliangiaceae_Haliangium"
"37e20531ac4fddeab00aac12e50e906a","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","",0.973844051,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter"
"37ecd8cff3ff8e812ebea4cfe248c0a0","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","uncultured_bacterium",0.999275658,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_uncultured"
"37f50470dbe2ba072ad8b2f3e7d9babe","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","",1,"Archaea_Thermoplasmatota_Thermoplasmata_Marine_Group_II_Marine_Group_II_Marine_Group_II"
"37fa6ba73aa0cfd1941d892968aa9a36","Archaea","Thermoplasmatota","Thermoplasmata","Thermoplasmata","Thermoplasmata","Marine_Group_III","uncultured_marine",0.936027423,"Archaea_Thermoplasmatota_Thermoplasmata_Thermoplasmata_Thermoplasmata_Marine_Group_III"
"37fa9c72b13b333f60573e38bbf6f732","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_23","",1,"Bacteria_Acidobacteriota_Thermoanaerobaculia_Thermoanaerobaculales_Thermoanaerobaculaceae_Subgroup_23"
"380054593ae996b06deb7e79041a5bd4","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","",0.999999997,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"3804e0aac4648d758f942910fa6b3006","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","Cm1-21","uncultured_gamma",0.980317509,"Bacteria_Proteobacteria_Gammaproteobacteria_Nitrosococcales_Nitrosococcaceae_Cm1-21"
"380748091b4607ccdbf5d4419764bd31","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Sinobacterium","uncultured_bacterium",0.999650199,"Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Spongiibacteraceae_Sinobacterium"
"381da49a3e3815e8273f0d7a3412382b","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales","",0.999998606,"Bacteria_Desulfobacterota_Desulfuromonadia_Bradymonadales_Bradymonadales_Bradymonadales"
"381e0898ba696f0c5b04ffb9c9887445","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","",0.999837724,"Bacteria_Proteobacteria_Gammaproteobacteria_Coxiellales_Coxiellaceae_Coxiella"
"38222d9426ea33d6afa1eedebad74d24","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae","Kordiimonas","uncultured_bacterium",0.955874274,"Bacteria_Proteobacteria_Alphaproteobacteria_Kordiimonadales_Kordiimonadaceae_Kordiimonas"
"382376a51abed13d06b09dd5e4bc751d","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales","",0.999963598,"Bacteria_Desulfobacterota_Desulfuromonadia_Bradymonadales_Bradymonadales_Bradymonadales"
"3825f4f944080704157c7db6869c814b","Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","uncultured_BD2-11",0.996338699,"Bacteria_Gemmatimonadota_BD2-11_terrestrial_group_BD2-11_terrestrial_group_BD2-11_terrestrial_group_BD2-11_terrestrial_group"
"382c4cba8fc4f33f9f83775432cc79b9","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","hydrothermal_vent",0.930646256,"Bacteria_Chloroflexi_Dehalococcoidia_SAR202_clade_SAR202_clade_SAR202_clade"
"382f6a02f79393f353623a03a055bc6c","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","uncultured","uncultured_bacterium",0.920653856,"Bacteria_Desulfobacterota_Desulfobulbia_Desulfobulbales_Desulfobulbaceae_uncultured"
"38369d99e1395a8d14d60ff222fc94f6","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","",0.999999994,"Bacteria_NB1-j_NB1-j_NB1-j_NB1-j_NB1-j"
"38490d9628c406f8543d14e56c8e69e9","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","",0.999757937,"Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Microtrichaceae_Sva0996_marine_group"
"384d155951135ec4c58649ccd57eadcd","Bacteria","Planctomycetota","BD7-11","BD7-11","BD7-11","BD7-11","",0.999999976,"Bacteria_Planctomycetota_BD7-11_BD7-11_BD7-11_BD7-11"
"3857be0f260212c9c1522f538b00bcd4","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","",1,"Archaea_Thermoplasmatota_Thermoplasmata_Marine_Group_II_Marine_Group_II_Marine_Group_II"
"385abc1ab0b6f92e45ce295091f881d8","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","",1,"Bacteria_Planctomycetota_Planctomycetes_Planctomycetales_Gimesiaceae_uncultured"
"3860b150a983a903501d4324f1bdb17d","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","","",0.999493238,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_"
"38640ba3457c7d7261968072be0b90da","Unassigned","","","","","","",0.935812986,"Unassigned_____"
"386ac76d13457f42f1fccac5b1a1f6cd","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_AEGEAN-169_marine_group_AEGEAN-169_marine_group"
"387e34feba4281948f8a477563389f45","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","",0.950035216,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9_marine_group_NS9_marine_group"
"387f88029989c55f5f49b89dc2e24370","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","",1,"Bacteria_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)_Marinimicrobia_(SAR406_clade)"
"38808263f92428755ace31922a465bd3","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","",1,"Bacteria_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)"
"38854f675fb9707a0ebf23751d78359f","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","",0.997523854,"Bacteria_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)_SAR324_clade(Marine_group_B)"
"388d8105dba50a34ff214161417c2e05","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","SUP05_cluster","",0.999270144,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiomicrospirales_Thioglobaceae_SUP05_cluster"
"388db3aad798df0cc2a6ba8fd2d3f378","Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","uncultured","uncultured_Alphaproteobacteria",0.999917178,"Bacteria_Proteobacteria_Alphaproteobacteria_Sneathiellales_Sneathiellaceae_uncultured"
"389a0447030f32e0f5a92aed9c30a457","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Owenweeksia","",0.999945726,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_Owenweeksia"
"389a4ce70f2796bae2f46cd398a1bc8e","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","EF100-94H03","EF100-94H03","uncultured_Alphaproteobacteria",0.933387861,"Bacteria_Proteobacteria_Alphaproteobacteria_Puniceispirillales_EF100-94H03_EF100-94H03"
"389ac3fbc2d2e94c93b6ec48c81be2d7","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_delta",0.998337501,"Bacteria_Bdellovibrionota_Bdellovibrionia_Bdellovibrionales_Bdellovibrionaceae_OM27_clade"
"38a1717819ecfdd48c8f7f6341b2361c","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Litorimonas","uncultured_marine",0.914308834,"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Hyphomonadaceae_Litorimonas"
"38b8886eb27dfef0ae80a656d8268889","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","uncultured_gamma",0.999895782,"Bacteria_Bdellovibrionota_Oligoflexia_0319-6G20_0319-6G20_0319-6G20"
"38be8a3ceb7d4895a3c2c18a60f4ff7f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","",0.993223368,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Hydrogenophaga"
"38cb835053ae96952948d0460adaa02a","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","hydrothermal_vent",0.996463112,"Bacteria_Chloroflexi_Dehalococcoidia_SAR202_clade_SAR202_clade_SAR202_clade"
"38d322cdaf170f8933e32364b58fa52f","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","",1,"Bacteria_Proteobacteria_Gammaproteobacteria_Diplorickettsiales_Diplorickettsiaceae_Aquicella"
"3928e771e293b77d767d542b25463f5b","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","","",0.999999249,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade_Clade_I_"
"392d5c89391ba5c7ffec437fb44da37a","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","",0.99952187,"Bacteria_Spirochaetota_Spirochaetia_Spirochaetales_Spirochaetaceae_uncultured"
"392e296e6d87cd1fd6d5b2c9d3ac41d8","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","",0.99977694,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter"
"3934a846716e7922b9805889d7389199","Bacteria","Acidobacteriota","Subgroup_26","Subgroup_26","Subgroup_26","Subgroup_26","",1,"Bacteria_Acidobacteriota_Subgroup_26_Subgroup_26_Subgroup_26_Subgroup_26"
"395196f00b7195125f4bb732e0851072","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_23","",1,"Bacteria_Acidobacteriota_Thermoanaerobaculia_Thermoanaerobaculales_Thermoanaerobaculaceae_Subgroup_23"
"3951d7dc27eaf55afe7eda99ec9e994b","Bacteria","Cyanobacteria","Cyanobacteriia","","","","",0.999999625,"Bacteria_Cyanobacteria_Cyanobacteriia___"
"395457efe1e221c75cc11159e6270924","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","uncultured","uncultured_Fibrobacteres",0.986218144,"Bacteria_Fibrobacterota_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_uncultured"
"395929ddfa9733e909f91954ba58f28d","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","LS-NOB","",0.999437983,"Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_LS-NOB"
"396b6b112884f6316bdac38949b3b3a4","Bacteria","Proteobacteria","Gammaproteobacteria","","","","",1,"Bacteria_Proteobacteria_Gammaproteobacteria___"
"396cf23db110bf4eccc1b59f3f5c62e0","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","",1,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Rubritalea"
"3970fe2a6079c29720c53f4b3a590d8e","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Reichenbachiella","",0.999625898,"Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Cyclobacteriaceae_Reichenbachiella"
"3971a3d66222a1efbb269cc12bff47ee","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira","uncultured_Saprospiraceae",0.986087703,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_Aureispira"
"39821b1778e09972f07659e668d89732","Bacteria","Proteobacteria","Gammaproteobacteria","","","","",0.999874454,"Bacteria_Proteobacteria_Gammaproteobacteria___"
"398f90d33301bd2a867b9c342e953791","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","",0.999999999,"Bacteria_Planctomycetota_Planctomycetes_Pirellulales_Pirellulaceae_Blastopirellula"
"399c942fa750552e11a10a8f7828d954","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","hydrothermal_vent",0.999941309,"Bacteria_Planctomycetota_OM190_OM190_OM190_OM190"
"399d30802f7aab2dd842de24adfd6d69","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","","",0.999999998,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_"
"39a3133afd77909815d1ece519292c7e","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","","","",1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11_clade__"
"39c20f021fee310edeb73f44816520b4","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus","",0.999319729,"Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus_Nitrosopumilus"
"39ced37303e3070932eddbd9af75c8f1","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured","",0.999939143,"Bacteria_Proteobacteria_Alphaproteobacteria_Micavibrionales_uncultured_uncultured"
"39d11cc8c31f72917bed9b01188d3010","Bacteria","WS1","WS1","WS1","WS1","WS1","uncultured_bacterium",0.98660376,"Bacteria_WS1_WS1_WS1_WS1_WS1"
"39ec9f220bea55886e64a3949b03d617","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","","",0.983402927,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiomicrospirales_Thioglobaceae_"
"39f45baf202c9f004af48ce7ba01e0df","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Leucothrix","",0.999999971,"Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Thiotrichaceae_Leucothrix"
"3a0cef9bd37e2f81248392a8f1900a4d","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","uncultured_marine",0.946757798,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_uncultured"
"3a16540f8324c33416642370c2ab3584","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","",0.996233513,"Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Microtrichaceae_uncultured"
